-41.65,172.76667,West Branch Big Gully
-46,169.38333,West Branch Back Stream
-44.76667,170.4,West Branch Awakino River
-34.98333,173.71667,West Bay
-45.5,167.36667,West Arm
-39,175.41667,West
-42.86667,171.55,Wesley Creek
-35.96667,173.86667,Mount Wesley
-39.18333,173.81667,Werekino Stream
-39.76667,174.73333,Weraweraonga Stream
-39.5,175,Weratupua
-38.63333,175.6,Weraroa
-37.51667,174.81667,Weraroa
-39.48333,175.53333,Werakohuru
-45.88333,168.96667,Wendon Valley
-45.85,168.8,Wendon Stream
-45.75,168.73333,Wendonside
-45.81667,169,Mount Wendon
-45.88333,168.81667,Wendon
-41.83333,171.93333,Welshman Creek
-44.8,170.73333,Mount Welsh
-44.08333,170.81667,Wellshot Stream
-41.25,173.33333,Wells Hill
-36.28333,174.51667,Wellsford
-43.75,169.18333,Wells Creek
-41,175.5,Wellington Statistical Area
-41.2,174.38333,Perano Head
-40.5,175.5,Wellington
-41.28664,174.77557,Wellington
-41.28333,174.76667,Wellington
-41.83333,173.76667,Welds Hill
-41.78333,173.85,Welds Hill
-41.85,174.16667,Weld Cone
-45.16667,167.81667,Welcome Point
-41.55,172.03333,Welcome Creek
-46.08333,166.58333,Welcome Bay
-37.72137,176.18536,Welcome Bay
-35.56667,173.55,Wekaweka
-45.43333,167.31667,Wekawai Stream
-43.06667,171.33333,Weka Stream
-41.41667,173.23333,Weka Stream
-36.83333,175.41667,Wekarua Island
-47.1,168.26667,Weka Reef
-41.2,174,Weka Point
-41.01667,172.1,Wekakura Creek
-40.91667,172.1,Wekakura
-47.06667,168.21667,Weka Island
-46.1,166.7,Weka Island
-43.63333,170.5,Weka Creek
-43.06667,172.75,Weka Creek
-42.5,173.3,Weka Brook
-42.05,173.35,Weka Brook
-36.63333,174.73333,Weiti River
-42.96667,170.86667,Weir Creek
-35.2,174.3,Wehiwehi
-45.73333,170.18333,Wehenga
-43.46485,170.01678,Fox Glacier
-36.95,174.75,Weeks Island
-43.58333,172.4,Weedons
-46.15,166.83333,Wednesday Peak
-41.26667,174.01667,Wedge Point
-45.03333,168.56667,Wedge Peak
-47.21667,167.31667,Pohowaitai Island
-45.03333,170.01667,Wedderburn
-40.40157,176.31117,Weber
-40.71667,172.36667,Webb Stream
-41.4,172.13333,Webb Creek
-37.58333,175.1,Weavers Crossing
-47.08333,167.55,South Red Head Point
-43.86667,169.45,Weary Summit
-43.9,169.51667,Weary Creek
-36.33333,174.56667,Wayby
-39.76667,174.63333,Waverley
-39.76667,174.63333,Waverley
-41.53333,175.23333,Wave
-45.6,169.6,Wattys Knob
-45.16667,169.08333,Watts Rock
-41.6,171.93333,Watson Stream
